National v State,State,Year,Personal Federal Taxes,Personal Current Taxes,Disposable Personal Income,Disposable Personal Income (Per Capita),Personal Income (Per Capita),Personal income (thousands of dollars),Population,  Subsidies (millions of dollars),Taxes on Production and Imports (M),Chain-type Quantity Indexes for Real GDP,Compensation (M),Current-dollar GDP (M),Gross Operating Surplus (M),Real GDP (M chained 2012 dollars),Taxes on Production and Imports less Subsides (M),Winner_Candidate,Winner_Party,dem_candidate,dem_votes,other_candidate,other_votes,rep_candidate,rep_votes,state_po,totalvotes
State,Rhode Island,1999,2968159.0,3864164.0,25887223.0,24882.0,28596.0,29751387.0,1040402.0,-94.4,2581.0,83.632,18428.8,32284.0,11368.7,43160.5,2486.6,Bill Clinton,Democrat,Bill Clinton,233050.0,Other,52514.0,Robert Dole,104683.0,RI,390247.0
State,Rhode Island,2000,3404980.0,4366414.0,27682440.0,26358.0,30515.0,32048854.0,1050268.0,-93.2,2774.4,87.685,19782.3,34520.9,12057.4,45252.1,2681.2,Al Gore,Democrat,Al Gore,249508.0,Other,29049.0,George W. Bush,130555.0,RI,409112.0
State,Rhode Island,2001,3545492.0,4543238.0,29190385.0,27613.0,31910.0,33733623.0,1057142.0,-111.3,2889.2,88.949,20642.9,35981.9,12561.2,45904.3,2777.9,Al Gore,Democrat,Al Gore,249508.0,Other,29049.0,George W. Bush,130555.0,RI,409112.0
State,Rhode Island,2002,3055714.0,3988575.0,31144822.0,29217.0,32958.0,35133397.0,1065995.0,-115.6,3015.0,92.205,21615.2,38110.6,13595.9,47584.9,2899.4,Al Gore,Democrat,Al Gore,249508.0,Other,29049.0,George W. Bush,130555.0,RI,409112.0
State,Rhode Island,2003,2932913.0,3876670.0,33097320.0,30893.0,34512.0,36973990.0,1071342.0,-135.2,3283.2,95.62200000000001,22878.3,40249.7,14223.4,49348.1,3148.0,Al Gore,Democrat,Al Gore,249508.0,Other,29049.0,George W. Bush,130555.0,RI,409112.0
State,Rhode Island,2004,2974832.0,4024546.0,34883269.0,32462.0,36207.0,38907815.0,1074579.0,-141.3,3515.9,99.895,23947.0,43218.3,15896.7,51553.5,3374.6,John Kerry,Democrat,John Kerry,259760.0,Other,8328.0,George W. Bush,169046.0,RI,437134.0
State,Rhode Island,2005,3254268.0,4348148.0,35399328.0,33148.0,37220.0,39747476.0,1067916.0,-169.4,3710.4,101.315,24809.6,45133.1,16782.5,52286.0,3541.0,John Kerry,Democrat,John Kerry,259760.0,Other,8328.0,George W. Bush,169046.0,RI,437134.0
State,Rhode Island,2006,3599987.0,4724697.0,36987006.0,34792.0,39236.0,41711703.0,1063096.0,-168.0,3791.2,103.65299999999999,26111.2,47684.8,17950.4,53492.4,3623.3,John Kerry,Democrat,John Kerry,259760.0,Other,8328.0,George W. Bush,169046.0,RI,437134.0
State,Rhode Island,2007,3892972.0,5100134.0,38294498.0,36219.0,41042.0,43394632.0,1057315.0,-181.9,3782.7,100.749,26870.5,47759.9,17288.6,51994.2,3600.8,John Kerry,Democrat,John Kerry,259760.0,Other,8328.0,George W. Bush,169046.0,RI,437134.0
State,Rhode Island,2008,3868652.0,5038709.0,39012782.0,36979.0,41755.0,44051491.0,1055003.0,-170.4,3817.4,97.684,27202.5,47078.4,16228.8,50412.0,3647.0,Barack H. Obama,Democrat,Barack H. Obama,296571.0,Other,9804.0,John McCain,165391.0,RI,471766.0
State,Rhode Island,2009,2894359.0,3931044.0,39021516.0,37035.0,40766.0,42952560.0,1053646.0,-201.1,3909.0,97.306,26181.7,47906.6,18017.0,50217.3,3707.9,Barack H. Obama,Democrat,Barack H. Obama,296571.0,Other,9804.0,John McCain,165391.0,RI,471766.0
State,Rhode Island,2010,3154968.0,4198987.0,41062037.0,38960.0,42944.0,45261024.0,1053959.0,-196.3,3994.4,99.53,27214.9,49472.4,18459.4,51364.7,3798.1,Barack H. Obama,Democrat,Barack H. Obama,296571.0,Other,9804.0,John McCain,165391.0,RI,471766.0
State,Rhode Island,2011,3774874.0,4957981.0,42109016.0,39965.0,44670.0,47066997.0,1053649.0,-210.4,4143.0,99.33200000000001,27573.2,50169.8,18664.0,51262.8,3932.6,Barack H. Obama,Democrat,Barack H. Obama,296571.0,Other,9804.0,John McCain,165391.0,RI,471766.0
State,Rhode Island,2012,3699391.0,4908385.0,43901943.0,41628.0,46282.0,48810328.0,1054621.0,-191.2,4266.7,100.0,28261.1,51607.4,19270.8,51607.4,4075.5,Barack H. Obama,Democrat,Barack H. Obama,279677.0,Other,9168.0,Mitt Romney,157204.0,RI,446049.0
State,Rhode Island,2013,4161016.0,5454639.0,43317954.0,41057.0,46226.0,48772593.0,1055081.0,-191.0,4459.6,100.139,29133.8,52797.5,19395.0,51679.0,4268.6,Barack H. Obama,Democrat,Barack H. Obama,279677.0,Other,9168.0,Mitt Romney,157204.0,RI,446049.0
State,Rhode Island,2014,4424982.0,5744169.0,45119166.0,42729.0,48169.0,50863335.0,1055936.0,-183.7,4624.2,100.771,30463.2,54297.7,19394.0,52005.5,4440.5,Barack H. Obama,Democrat,Barack H. Obama,279677.0,Other,9168.0,Mitt Romney,157204.0,RI,446049.0
State,Rhode Island,2015,4669937.0,6063712.0,46675489.0,44198.0,49939.0,52739201.0,1056065.0,-183.0,4734.7,102.617,31696.8,56560.7,20312.2,52957.8,4551.6,Barack H. Obama,Democrat,Barack H. Obama,279677.0,Other,9168.0,Mitt Romney,157204.0,RI,446049.0
State,Rhode Island,2016,4857344.0,6246580.0,47283613.0,44744.0,50655.0,53530193.0,1056770.0,-197.4,4854.3,102.757,32358.4,57529.4,20514.0,53030.2,4657.0,Hillary Clinton,Democrat,Hillary Clinton,252525.0,Other,31076.0,Donald J. Trump,180543.0,RI,464144.0
State,Rhode Island,2017,4925025.0,6342635.0,49232096.0,46636.0,52644.0,55574731.0,1055673.0,-176.6,4882.6,102.171,33564.7,58117.2,19846.5,52727.7,4706.1,Hillary Clinton,Democrat,Hillary Clinton,252525.0,Other,31076.0,Donald J. Trump,180543.0,RI,464144.0
State,Rhode Island,2018,4930634.0,6440491.0,51163215.0,48345.0,54431.0,57603706.0,1058287.0,-171.7,5131.7,102.961,34551.4,59924.6,20413.3,53135.5,4959.9,Hillary Clinton,Democrat,Hillary Clinton,252525.0,Other,31076.0,Donald J. Trump,180543.0,RI,464144.0
State,Rhode Island,2019,5136352.0,6713209.0,52993962.0,50024.0,56361.0,59707171.0,1059361.0,-173.7,5349.3,103.993,35530.8,61883.8,21177.4,53668.0,5175.6,Hillary Clinton,Democrat,Hillary Clinton,252525.0,Other,31076.0,Donald J. Trump,180543.0,RI,464144.0
State,South Carolina,1997,7498928.0,9810709.0,74054640.0,19187.0,21728.0,83865349.0,3859696.0,-221.6,6878.7,76.972,55458.4,97423.1,35307.5,134954.4,6657.1,Robert Dole,Republican,Bill Clinton,506152.0,Other,70691.0,Robert Dole,573339.0,SC,1150182.0
State,South Carolina,1998,8264236.0,10751165.0,79184981.0,20204.0,22947.0,89936146.0,3919235.0,-241.5,7404.2,79.795,59612.8,103467.0,36691.4,139902.7,7162.7,Robert Dole,Republican,Bill Clinton,506152.0,Other,70691.0,Robert Dole,573339.0,SC,1150182.0
State,South Carolina,1999,8621405.0,11351070.0,83203103.0,20933.0,23789.0,94554173.0,3974682.0,-313.2,7887.6,83.447,63373.0,110095.7,39148.2,146306.1,7574.4,Robert Dole,Republican,Bill Clinton,506152.0,Other,70691.0,Robert Dole,573339.0,SC,1150182.0
State,South Carolina,2000,9016374.0,11803205.0,89414220.0,22219.0,25152.0,101217425.0,4024223.0,-324.6,8238.7,85.78399999999999,67173.4,115176.6,40089.0,150403.1,7914.1,George W. Bush,Republican,Al Gore,566037.0,Other,30973.0,George W. Bush,786892.0,SC,1383902.0
State,South Carolina,2001,9247930.0,12010383.0,92650384.0,22792.0,25747.0,104660767.0,4064995.0,-338.7,8507.4,86.171,69017.5,119290.0,42103.8,151083.0,8168.7,George W. Bush,Republican,Al Gore,566037.0,Other,30973.0,George W. Bush,786892.0,SC,1383902.0
State,South Carolina,2002,7815491.0,10510230.0,97026155.0,23620.0,26179.0,107536385.0,4107795.0,-290.3,8725.3,88.241,70735.6,124178.0,45007.4,154711.8,8435.0,George W. Bush,Republican,Al Gore,566037.0,Other,30973.0,George W. Bush,786892.0,SC,1383902.0
State,South Carolina,2003,7335982.0,10097053.0,101072833.0,24353.0,26786.0,111169886.0,4150297.0,-364.0,9538.9,91.314,73863.8,130313.7,47275.0,160100.1,9174.9,George W. Bush,Republican,Al Gore,566037.0,Other,30973.0,George W. Bush,786892.0,SC,1383902.0
State,South Carolina,2004,7557263.0,10520644.0,106988956.0,25407.0,27906.0,117509600.0,4210921.0,-322.9,10523.1,92.51700000000001,77612.2,135143.4,47331.1,162209.0,10200.1,George W. Bush,Republican,John Kerry,661669.0,Other,18057.0,George W. Bush,937974.0,SC,1617700.0
State,South Carolina,2005,9040868.0,12235396.0,112331165.0,26306.0,29171.0,124566561.0,4270150.0,-525.7,11267.7,95.001,81710.1,142615.1,50163.0,166563.8,10742.0,George W. Bush,Republican,John Kerry,661669.0,Other,18057.0,George W. Bush,937974.0,SC,1617700.0
State,South Carolina,2006,10324868.0,13807820.0,120814782.0,27724.0,30892.0,134622602.0,4357847.0,-444.9,11911.1,97.15100000000001,86982.8,150661.4,52212.4,170333.5,11466.2,George W. Bush,Republican,John Kerry,661669.0,Other,18057.0,George W. Bush,937974.0,SC,1617700.0
State,South Carolina,2007,11260967.0,15042412.0,128341297.0,28879.0,32264.0,143383709.0,4444110.0,-482.8,12291.5,99.695,91811.0,159101.4,55481.7,174793.1,11808.7,George W. Bush,Republican,John Kerry,661669.0,Other,18057.0,George W. Bush,937974.0,SC,1617700.0
State,South Carolina,2008,10912984.0,14639490.0,134646360.0,29730.0,32962.0,149285850.0,4528996.0,-453.6,11801.5,99.565,94351.5,161797.9,56098.5,174565.8,11347.9,John McCain,Republican,Barack H. Obama,862449.0,Other,23624.0,John McCain,1034896.0,SC,1920969.0
State,South Carolina,2009,8282136.0,11533983.0,134088124.0,29214.0,31727.0,145622107.0,4589872.0,-532.9,11499.5,95.21,90405.4,159911.4,58539.4,166930.9,10966.6,John McCain,Republican,Barack H. Obama,862449.0,Other,23624.0,John McCain,1034896.0,SC,1920969.0
State,South Carolina,2010,8939157.0,12125749.0,138337180.0,29842.0,32458.0,150462929.0,4635649.0,-504.8,11930.5,97.04700000000001,91620.9,163844.0,60797.4,170151.9,11425.7,John McCain,Republican,Barack H. Obama,862449.0,Other,23624.0,John McCain,1034896.0,SC,1920969.0
State,South Carolina,2011,10728739.0,14198727.0,144988686.0,31034.0,34073.0,159187413.0,4671994.0,-558.5,12487.8,99.31,95523.3,170077.9,62625.4,174119.1,11929.3,John McCain,Republican,Barack H. Obama,862449.0,Other,23624.0,John McCain,1034896.0,SC,1920969.0
State,South Carolina,2012,11031667.0,14735219.0,153062329.0,32447.0,35570.0,167797548.0,4717354.0,-511.1,13050.9,100.0,98400.2,175328.5,64388.5,175328.5,12539.8,Mitt Romney,Republican,Barack H. Obama,865941.0,Other,26532.0,Mitt Romney,1071645.0,SC,1964118.0
State,South Carolina,2013,12517664.0,16480569.0,153746661.0,32272.0,35731.0,170227230.0,4764080.0,-501.8,13631.2,101.956,102076.9,182837.0,67630.6,178757.4,13129.4,Mitt Romney,Republican,Barack H. Obama,865941.0,Other,26532.0,Mitt Romney,1071645.0,SC,1964118.0
State,South Carolina,2014,13073072.0,17195571.0,164287542.0,34059.0,37624.0,181483113.0,4823617.0,-479.3,14664.8,104.706,107269.5,191981.5,70526.5,183579.7,14185.5,Mitt Romney,Republican,Barack H. Obama,865941.0,Other,26532.0,Mitt Romney,1071645.0,SC,1964118.0
State,South Carolina,2015,14967644.0,19420331.0,173546517.0,35476.0,39446.0,192966848.0,4891938.0,-434.8,15055.9,108.536,112918.2,204000.4,76461.1,190294.1,14621.0,Mitt Romney,Republican,Barack H. Obama,865941.0,Other,26532.0,Mitt Romney,1071645.0,SC,1964118.0
State,South Carolina,2016,16156791.0,20786668.0,180352096.0,36376.0,40569.0,201138764.0,4957968.0,-489.6,15520.5,112.06200000000001,117296.2,213584.6,81257.5,196477.4,15031.0,Donald J. Trump,Republican,Hillary Clinton,855373.0,Other,92265.0,Donald J. Trump,1155389.0,SC,2103027.0
State,South Carolina,2017,16496579.0,21366932.0,190667125.0,37972.0,42227.0,212034057.0,5021268.0,-479.3,15887.4,115.58,123438.9,223414.0,84567.0,202644.5,15408.1,Donald J. Trump,Republican,Hillary Clinton,855373.0,Other,92265.0,Donald J. Trump,1155389.0,SC,2103027.0
State,South Carolina,2018,16498218.0,21772724.0,201484190.0,39630.0,43912.0,223256914.0,5084156.0,-462.2,17555.5,119.212,129656.3,235286.9,88537.4,209012.5,17093.3,Donald J. Trump,Republican,Hillary Clinton,855373.0,Other,92265.0,Donald J. Trump,1155389.0,SC,2103027.0
State,South Carolina,2019,17545268.0,23134997.0,210813389.0,40945.0,45438.0,233948386.0,5148714.0,-559.4,18766.4,122.589,136193.7,247543.8,93143.0,214933.7,18207.1,Donald J. Trump,Republican,Hillary Clinton,855373.0,Other,92265.0,Donald J. Trump,1155389.0,SC,2103027.0
State,South Dakota,1997,1535348.0,1578852.0,15226941.0,20460.0,22582.0,16805793.0,744223.0,-295.4,1631.0,57.492,9615.1,19036.2,8085.5,25038.2,1335.6,Robert Dole,Republican,Bill Clinton,139333.0,Other,33950.0,Robert Dole,150543.0,SD,323826.0
State,South Dakota,1998,1635627.0,1682663.0,16467421.0,22073.0,24328.0,18150084.0,746058.0,-437.9,1700.3,60.873999999999995,10281.7,20216.8,8672.8,26511.1,1262.3,Robert Dole,Republican,Bill Clinton,139333.0,Other,33950.0,Robert Dole,150543.0,SD,323826.0
State,South Dakota,1999,1802174.0,1854776.0,17151085.0,22856.0,25327.0,19005861.0,750412.0,-747.6,1803.8,63.17,11029.2,21045.5,8960.2,27510.9,1056.2,Robert Dole,Republican,Bill Clinton,139333.0,Other,33950.0,Robert Dole,150543.0,SD,323826.0
State,South Dakota,2000,1876404.0,1934622.0,18346275.0,24273.0,26832.0,20280897.0,755844.0,-759.0,1874.5,67.506,11778.5,22669.2,9775.3,29399.2,1115.5,George W. Bush,Republican,Al Gore,118804.0,Other,6765.0,George W. Bush,190700.0,SD,316269.0
State,South Dakota,2001,1929292.0,1992896.0,18955205.0,25008.0,27637.0,20948101.0,757972.0,-752.8,1857.2,68.04,12186.9,23406.1,10114.8,29631.8,1104.4,George W. Bush,Republican,Al Gore,118804.0,Other,6765.0,George W. Bush,190700.0,SD,316269.0
State,South Dakota,2002,1653352.0,1717699.0,19222090.0,25292.0,27552.0,20939789.0,760020.0,-411.8,1928.6,75.241,12695.9,26164.5,11951.8,32767.8,1516.8,George W. Bush,Republican,Al Gore,118804.0,Other,6765.0,George W. Bush,190700.0,SD,316269.0
State,South Dakota,2003,1512872.0,1576455.0,21314194.0,27908.0,29972.0,22890649.0,763729.0,-611.4,2021.7,76.649,13273.6,27196.8,12513.0,33381.1,1410.3,George W. Bush,Republican,Al Gore,118804.0,Other,6765.0,George W. Bush,190700.0,SD,316269.0
State,South Dakota,2004,1624111.0,1693468.0,22885536.0,29706.0,31904.0,24579004.0,770396.0,-505.6,2142.7,78.95100000000001,14025.0,29030.5,13368.4,34383.5,1637.1,George W. Bush,Republican,John Kerry,149244.0,Other,6387.0,George W. Bush,232584.0,SD,388215.0
State,South Dakota,2005,1890022.0,1963337.0,24149122.0,31140.0,33672.0,26112459.0,775493.0,-875.1,2311.3,82.161,14694.7,30535.0,14404.2,35781.6,1436.2,George W. Bush,Republican,John Kerry,149244.0,Other,6387.0,George W. Bush,232584.0,SD,388215.0
State,South Dakota,2006,2231212.0,2300032.0,25244585.0,32239.0,35177.0,27544617.0,783033.0,-535.0,2400.1,83.566,15388.2,31824.1,14570.7,36393.5,1865.1,George W. Bush,Republican,John Kerry,149244.0,Other,6387.0,George W. Bush,232584.0,SD,388215.0
State,South Dakota,2007,2509064.0,2577210.0,28027489.0,35405.0,38661.0,30604699.0,791623.0,-531.5,2534.5,87.723,16460.4,34816.0,16352.6,38204.1,2003.0,George W. Bush,Republican,John Kerry,149244.0,Other,6387.0,George W. Bush,232584.0,SD,388215.0
State,South Dakota,2008,2646121.0,2713993.0,29977310.0,37513.0,40909.0,32691303.0,799124.0,-698.2,2575.9,90.59299999999999,17321.3,36475.6,17276.5,39454.1,1877.7,John McCain,Republican,Barack H. Obama,170924.0,Other,7997.0,John McCain,203054.0,SD,381975.0
State,South Dakota,2009,1988567.0,2058478.0,29736105.0,36845.0,39395.0,31794583.0,807067.0,-621.9,2628.1,91.598,17206.9,36341.5,17128.4,39891.4,2006.2,John McCain,Republican,Barack H. Obama,170924.0,Other,7997.0,John McCain,203054.0,SD,381975.0
State,South Dakota,2010,2161411.0,2236941.0,31359217.0,38423.0,41163.0,33596158.0,816166.0,-701.4,2703.1,92.69,17834.0,37709.2,17873.6,40367.3,2001.6,John McCain,Republican,Barack H. Obama,170924.0,Other,7997.0,John McCain,203054.0,SD,381975.0
State,South Dakota,2011,2674989.0,2753599.0,33988255.0,41269.0,44612.0,36741854.0,823579.0,-715.7,2898.1,98.61399999999999,18677.3,41690.2,20830.5,42947.2,2182.4,John McCain,Republican,Barack H. Obama,170924.0,Other,7997.0,John McCain,203054.0,SD,381975.0
State,South Dakota,2012,2933727.0,3021631.0,34637808.0,41554.0,45179.0,37659439.0,833566.0,-795.8,2989.5,100.0,19489.5,43550.7,21867.6,43550.7,2193.7,Mitt Romney,Republican,Barack H. Obama,145039.0,Other,8166.0,Mitt Romney,210610.0,SD,363815.0
State,South Dakota,2013,3172581.0,3256853.0,34851738.0,41376.0,45243.0,38108591.0,842316.0,-884.6,3198.9,100.429,19960.3,44956.5,22681.9,43737.7,2314.3,Mitt Romney,Republican,Barack H. Obama,145039.0,Other,8166.0,Mitt Romney,210610.0,SD,363815.0
State,South Dakota,2014,3452102.0,3542088.0,36330132.0,42785.0,46957.0,39872220.0,849129.0,-1015.4,3427.9,102.064,21155.8,46369.9,22801.6,44449.7,2412.5,Mitt Romney,Republican,Barack H. Obama,145039.0,Other,8166.0,Mitt Romney,210610.0,SD,363815.0
State,South Dakota,2015,3650298.0,3751252.0,37819451.0,44286.0,48678.0,41570703.0,853988.0,-901.7,3547.5,104.181,21973.1,47630.5,23011.7,45371.8,2645.8,Mitt Romney,Republican,Barack H. Obama,145039.0,Other,8166.0,Mitt Romney,210610.0,SD,363815.0
State,South Dakota,2016,3701319.0,3807813.0,38241152.0,44312.0,48724.0,42048965.0,862996.0,-993.9,3608.5,105.012,22697.9,48731.3,23418.9,45733.6,2614.5,Donald J. Trump,Republican,Hillary Clinton,117458.0,Other,24914.0,Donald J. Trump,227721.0,SD,370093.0
State,South Dakota,2017,3545824.0,3661747.0,39795548.0,45592.0,49787.0,43457295.0,872868.0,-1017.9,3969.4,105.679,23671.4,50342.9,23720.0,46023.9,2951.5,Donald J. Trump,Republican,Hillary Clinton,117458.0,Other,24914.0,Donald J. Trump,227721.0,SD,370093.0
State,South Dakota,2018,3546982.0,3667111.0,42581813.0,48460.0,52633.0,46248924.0,878698.0,-1187.6,4168.2,108.579,24685.9,53239.0,25572.5,47287.0,2980.6,Donald J. Trump,Republican,Hillary Clinton,117458.0,Other,24914.0,Donald J. Trump,227721.0,SD,370093.0
State,South Dakota,2019,3736890.0,3858786.0,43879345.0,49600.0,53962.0,47738131.0,884659.0,-1422.5,4357.4,109.205,25814.4,54940.9,26191.6,47559.7,2934.9,Donald J. Trump,Republican,Hillary Clinton,117458.0,Other,24914.0,Donald J. Trump,227721.0,SD,370093.0
State,Tennessee,1997,12886626.0,13263052.0,114689990.0,20856.0,23267.0,127953042.0,5499233.0,-373.6,11364.5,74.34,86590.2,154366.8,56785.7,210740.0,10990.9,Bill Clinton,Democrat,Bill Clinton,909146.0,Other,121429.0,Robert Dole,863530.0,TN,1894105.0
State,Tennessee,1998,13846570.0,14256895.0,125780093.0,22582.0,25141.0,140036988.0,5570045.0,-404.5,11727.3,78.983,92075.9,167439.9,64041.2,223901.3,11322.9,Bill Clinton,Democrat,Bill Clinton,909146.0,Other,121429.0,Robert Dole,863530.0,TN,1894105.0
State,Tennessee,1999,14381033.0,14802602.0,130761987.0,23190.0,25815.0,145564589.0,5638706.0,-497.3,12456.3,81.392,97527.6,176083.2,66596.7,230731.6,11959.0,Bill Clinton,Democrat,Bill Clinton,909146.0,Other,121429.0,Robert Dole,863530.0,TN,1894105.0
State,Tennessee,2000,14936899.0,15393966.0,139025538.0,24375.0,27073.0,154419504.0,5703719.0,-558.7,13198.3,82.43799999999999,102809.7,182089.1,66639.8,233697.5,12639.6,George W. Bush,Republican,Al Gore,981720.0,Other,32512.0,George W. Bush,1061949.0,TN,2076181.0
State,Tennessee,2001,15448444.0,15926134.0,142430660.0,24767.0,27537.0,158356794.0,5750789.0,-699.9,13388.0,82.117,105054.1,185855.0,68112.9,232785.7,12688.1,George W. Bush,Republican,Al Gore,981720.0,Other,32512.0,George W. Bush,1061949.0,TN,2076181.0
State,Tennessee,2002,13212995.0,13652477.0,149186869.0,25740.0,28096.0,162839346.0,5795918.0,-523.8,14049.0,84.85,108215.7,195331.6,73590.7,240535.8,13525.2,George W. Bush,Republican,Al Gore,981720.0,Other,32512.0,George W. Bush,1061949.0,TN,2076181.0
State,Tennessee,2003,12622338.0,13045924.0,156408878.0,26747.0,28977.0,169454802.0,5847812.0,-591.2,15177.6,87.193,112845.3,203328.4,75896.7,247175.6,14586.4,George W. Bush,Republican,Al Gore,981720.0,Other,32512.0,George W. Bush,1061949.0,TN,2076181.0
State,Tennessee,2004,12839765.0,13316460.0,166165896.0,28112.0,30365.0,179482356.0,5910809.0,-533.9,16277.5,91.436,119725.6,217939.2,82470.1,259206.0,15743.6,George W. Bush,Republican,John Kerry,1036477.0,Other,16467.0,George W. Bush,1384375.0,TN,2437319.0
State,Tennessee,2005,14574778.0,15099741.0,172842528.0,28850.0,31370.0,187942269.0,5991057.0,-892.7,17499.6,93.35799999999999,124891.8,228126.3,86627.6,264652.9,16607.0,George W. Bush,Republican,John Kerry,1036477.0,Other,16467.0,George W. Bush,1384375.0,TN,2437319.0
State,Tennessee,2006,16954632.0,17543036.0,182762045.0,30016.0,32897.0,200305081.0,6088766.0,-690.4,18261.8,95.71799999999999,131117.2,240111.1,91422.4,271344.5,17571.5,George W. Bush,Republican,John Kerry,1036477.0,Other,16467.0,George W. Bush,1384375.0,TN,2437319.0
State,Tennessee,2007,18290826.0,18917566.0,191045985.0,30935.0,33998.0,209963551.0,6175727.0,-769.5,19113.9,94.774,137306.9,244194.2,88542.9,268668.2,18344.4,George W. Bush,Republican,John Kerry,1036477.0,Other,16467.0,George W. Bush,1384375.0,TN,2437319.0
State,Tennessee,2008,17697935.0,18319124.0,199279452.0,31898.0,34830.0,217598576.0,6247411.0,-671.6,19183.8,95.92399999999999,139927.0,251549.8,93110.5,271927.5,18512.3,John McCain,Republican,Barack H. Obama,1087437.0,Other,33134.0,John McCain,1479178.0,TN,2599749.0
State,Tennessee,2009,13244765.0,13779239.0,202262573.0,32075.0,34260.0,216041812.0,6306019.0,-854.2,17878.9,92.71700000000001,133172.7,250379.4,100181.9,262836.7,17024.8,John McCain,Republican,Barack H. Obama,1087437.0,Other,33134.0,John McCain,1479178.0,TN,2599749.0
State,Tennessee,2010,14443856.0,14956076.0,211630507.0,33300.0,35653.0,226586583.0,6355311.0,-755.7,18812.4,94.0,136247.6,255696.1,101391.8,266473.5,18056.6,John McCain,Republican,Barack H. Obama,1087437.0,Other,33134.0,John McCain,1479178.0,TN,2599749.0
